ticket_id,created_at,category,priority,description,resolution_time_hours,satisfaction_score
3495,2025-08-26 15:55,Software,Low,License activation error on design software,17.9,2.8
3496,2025-08-26 07:38,Network_VPN,Low,"Cannot connect to VPN, authentication failed error",11.4,3.3
3497,2025-08-26 16:45,Software,Medium,Application keeps crashing on launch,16.6,3.5
3498,2025-08-26 16:21,Software,Critical,Software freezes whenever I try to export a file,4.7,3.9
3499,2025-08-26 15:32,Email,High,"Mailbox full, can't send or receive email",2.3,4.2
3500,2025-08-26 09:15,Hardware,High,Laptop won't power on at all,19.0,4.0
3501,2025-08-26 17:11,Email,Medium,Not receiving any emails since this morning,6.7,2.8
3502,2025-08-26 16:04,Network_VPN,Medium,VPN client won't launch after latest update,7.2,2.1
3503,2025-08-26 09:54,Printer,Medium,Can't add the new printer to my laptop,5.5,2.6
3504,2025-08-26 09:20,Software,Medium,Requesting install of project management tool,19.5,2.2
3505,2025-08-26 15:20,Hardware,High,Battery drains fully within an hour,29.5,4.7
3506,2025-08-26 10:23,Software,Medium,Need Adobe Acrobat installed for contract review,10.9,4.4
3507,2025-08-26 13:24,Network_VPN,High,Wi-Fi drops constantly in the east building,4.6,4.8
3508,2025-08-26 08:10,Printer,Medium,Printer is printing blank pages,5.7,2.0
3509,2025-08-26 11:16,Account_Access,Low,New hire needs accounts provisioned before start date,5.0,3.3
3510,2025-08-26 12:52,Network_VPN,Medium,VPN client won't launch after latest update,8.9,2.3
3511,2025-08-26 17:34,Email,Medium,Outlook stuck in offline mode,5.3,4.9
3512,2025-08-26 10:34,Printer,Medium,Printer is printing blank pages,7.1,2.3
3513,2025-08-26 17:58,Security,High,Received a suspicious email asking for my password,1.0,3.6
3514,2025-08-26 09:58,Account_Access,High,New hire needs accounts provisioned before start date,2.5,4.9
3515,2025-08-26 16:14,Security,Medium,My laptop is acting strange after opening an attachment,4.4,2.6
3516,2025-08-26 08:14,Email,Medium,Emails to external clients are bouncing back,7.5,3.0
3517,2025-08-26 17:31,Email,Medium,"Mailbox full, can't send or receive email",6.2,2.5
3518,2025-08-26 12:48,Hardware,Critical,Docking station won't detect external monitor,13.5,3.5
3519,2025-08-26 17:39,Hardware,High,Screen cracked after laptop bag fell,11.6,3.8
3520,2025-08-27 14:10,Email,Critical,"Mailbox full, can't send or receive email",1.3,4.2
3521,2025-08-27 07:05,Network_VPN,High,VPN client won't launch after latest update,2.8,3.9
3522,2025-08-27 08:20,Email,Medium,Emails to external clients are bouncing back,4.3,3.9
3523,2025-08-27 10:52,Email,Low,Emails to external clients are bouncing back,8.3,2.5
3524,2025-08-27 12:02,Hardware,Low,Laptop fan is extremely loud and it's overheating,62.4,2.7
3525,2025-08-27 17:51,Network_VPN,Medium,VPN client won't launch after latest update,10.8,3.0
3526,2025-08-27 16:33,Network_VPN,Low,VPN keeps disconnecting every few minutes,7.0,2.7
3527,2025-08-27 16:46,Security,High,Received a suspicious email asking for my password,1.9,4.3
3528,2025-08-27 15:33,Email,Low,Not receiving any emails since this morning,6.0,2.4
3529,2025-08-27 15:51,Software,Medium,License activation error on design software,22.2,3.4
3530,2025-08-27 16:32,Email,Medium,Not receiving any emails since this morning,9.7,3.3
3531,2025-08-28 09:31,Printer,Medium,Can't add the new printer to my laptop,4.2,4.8
3532,2025-08-28 15:40,Software,Medium,Software freezes whenever I try to export a file,19.8,3.0
3533,2025-08-28 18:53,Account_Access,Medium,New hire needs accounts provisioned before start date,3.6,3.3
3534,2025-08-28 08:05,Software,Medium,Application keeps crashing on launch,12.8,2.9
3535,2025-08-28 07:56,Email,Critical,Not receiving any emails since this morning,1.1,4.9
3536,2025-08-28 17:56,Network_VPN,High,"Cannot connect to VPN, authentication failed error",3.0,3.8
3537,2025-08-28 08:51,Account_Access,Low,Need access to the shared finance drive for a project,5.5,3.3
3538,2025-08-28 07:33,Account_Access,Low,Forgot my password and self-service reset isn't working,2.2,4.0
3539,2025-08-28 11:18,Account_Access,Medium,Requesting elevated access to the deployment pipeline,2.9,3.7
3540,2025-08-28 09:31,Email,Medium,Not receiving any emails since this morning,7.6,3.1
3541,2025-08-28 18:18,Security,High,Think I clicked a phishing link by accident,3.0,4.7
3542,2025-08-28 18:45,Software,Medium,Application keeps crashing on launch,10.0,4.8
3543,2025-08-28 10:51,Network_VPN,Medium,Wi-Fi drops constantly in the east building,11.6,2.1
3544,2025-08-28 10:38,Email,High,"Mailbox full, can't send or receive email",1.9,3.6
3545,2025-08-28 18:00,Network_VPN,High,VPN keeps disconnecting every few minutes,4.4,3.6
3546,2025-08-28 15:29,Email,Medium,Emails to external clients are bouncing back,6.8,2.3
3547,2025-08-28 08:42,Account_Access,Low,New hire needs accounts provisioned before start date,4.0,2.8
3548,2025-08-28 18:23,Hardware,Critical,Battery drains fully within an hour,12.2,4.0
3549,2025-08-28 07:20,Software,Medium,License activation error on design software,14.0,3.3
3550,2025-08-28 14:24,Network_VPN,Medium,VPN keeps disconnecting every few minutes,10.3,3.0
3551,2025-08-28 09:45,Email,High,Emails to external clients are bouncing back,2.8,4.3
3552,2025-08-29 14:50,Security,Medium,My laptop is acting strange after opening an attachment,3.9,2.3
3553,2025-08-29 07:20,Printer,High,Print jobs stuck in queue and won't clear,3.0,4.9
3554,2025-08-29 18:26,Network_VPN,Medium,"Cannot connect to VPN, authentication failed error",8.7,2.9
3555,2025-08-29 16:04,Email,High,"Mailbox full, can't send or receive email",4.6,4.5
3556,2025-08-29 12:41,Software,Medium,Application keeps crashing on launch,10.2,4.8
3557,2025-08-29 12:35,Account_Access,High,Need access to the shared finance drive for a project,2.9,4.3
3558,2025-08-29 18:47,Security,High,Antivirus is flagging a file I downloaded,1.8,4.5
3559,2025-08-29 07:36,Email,Medium,Emails to external clients are bouncing back,6.2,2.4
3560,2025-08-29 18:46,Account_Access,Medium,Forgot my password and self-service reset isn't working,5.8,2.7
3561,2025-08-29 07:11,Network_VPN,High,Very slow network speeds on corporate Wi-Fi,5.7,4.4
3562,2025-08-29 16:29,Software,Low,Requesting install of project management tool,8.8,3.9
3563,2025-08-29 12:08,Printer,Medium,Can't add the new printer to my laptop,3.9,4.6
3564,2025-08-29 07:51,Software,High,Software freezes whenever I try to export a file,7.0,3.7
3565,2025-08-29 18:55,Software,Low,Need Adobe Acrobat installed for contract review,13.8,3.1
3566,2025-08-29 15:31,Network_VPN,Medium,"Cannot connect to VPN, authentication failed error",11.1,2.4
3567,2025-08-29 12:43,Software,Medium,Requesting install of project management tool,16.0,2.9
3568,2025-08-29 15:25,Account_Access,Medium,Forgot my password and self-service reset isn't working,3.5,2.4
3569,2025-08-29 13:41,Security,Medium,Received a suspicious email asking for my password,3.2,4.0
3570,2025-08-29 08:22,Network_VPN,High,VPN client won't launch after latest update,4.2,3.7
3571,2025-08-29 08:01,Email,Critical,Emails to external clients are bouncing back,3.0,4.4
3572,2025-08-29 12:42,Printer,Medium,Print jobs stuck in queue and won't clear,6.6,2.9
3573,2025-08-29 15:12,Network_VPN,Medium,Wi-Fi drops constantly in the east building,6.4,4.8
3574,2025-08-31 17:37,Email,Medium,"Mailbox full, can't send or receive email",10.0,2.1
3575,2025-08-31 09:46,Hardware,Critical,Laptop fan is extremely loud and it's overheating,6.5,3.6
3576,2025-08-31 14:26,Network_VPN,Medium,"Cannot connect to VPN, authentication failed error",11.0,3.4
3577,2025-08-31 08:07,Hardware,Low,Battery drains fully within an hour,53.2,3.1
3578,2025-09-01 18:02,Hardware,Medium,Laptop won't power on at all,33.0,3.7
3579,2025-09-01 10:12,Hardware,High,Screen cracked after laptop bag fell,35.5,4.6
3580,2025-09-01 12:13,Security,Low,Think I clicked a phishing link by accident,4.4,2.6
3581,2025-09-01 15:06,Hardware,High,Battery drains fully within an hour,33.8,4.7
3582,2025-09-01 15:43,Network_VPN,Medium,Wi-Fi drops constantly in the east building,5.0,3.5
3583,2025-09-01 17:20,Hardware,Medium,Laptop fan is extremely loud and it's overheating,40.4,2.0
3584,2025-09-01 16:12,Security,High,Think I clicked a phishing link by accident,1.5,3.5
3585,2025-09-01 08:51,Software,Critical,License activation error on design software,3.0,4.1
3586,2025-09-01 16:22,Printer,Medium,Printer on 3rd floor is offline,3.9,4.5
3587,2025-09-01 14:07,Network_VPN,Medium,VPN client won't launch after latest update,4.4,3.6
3588,2025-09-01 12:24,Network_VPN,Medium,"Cannot connect to VPN, authentication failed error",7.1,2.5
3589,2025-09-01 18:49,Account_Access,Medium,Need access to the shared finance drive for a project,2.3,4.9
3590,2025-09-01 12:39,Network_VPN,Critical,"Cannot connect to VPN, authentication failed error",3.6,4.1
3591,2025-09-01 16:03,Network_VPN,Medium,"Cannot connect to VPN, authentication failed error",6.4,3.7
3592,2025-09-02 10:08,Printer,Low,Printer on 3rd floor is offline,7.3,2.0
3593,2025-09-02 12:16,Network_VPN,Medium,Wi-Fi drops constantly in the east building,11.6,2.2
3594,2025-09-02 10:44,Security,Critical,Think I clicked a phishing link by accident,1.4,4.5
3595,2025-09-02 12:58,Printer,Low,Printer is printing blank pages,3.1,3.5
3596,2025-09-02 13:57,Email,Medium,Not receiving any emails since this morning,8.5,2.7
3597,2025-09-02 12:23,Printer,Low,Printer on 3rd floor is offline,5.8,3.2
3598,2025-09-02 09:53,Account_Access,High,Need access to the shared finance drive for a project,1.2,4.8
3599,2025-09-02 08:51,Email,Medium,Not receiving any emails since this morning,4.4,4.3
3600,2025-09-02 13:35,Printer,Low,Printer on 3rd floor is offline,2.9,4.9
3601,2025-09-02 09:27,Account_Access,Medium,Requesting elevated access to the deployment pipeline,5.1,2.1
3602,2025-09-02 12:28,Hardware,Low,Laptop fan is extremely loud and it's overheating,29.0,4.6
3603,2025-09-02 18:03,Network_VPN,Low,VPN client won't launch after latest update,9.8,3.5
3604,2025-09-02 07:29,Hardware,High,Battery drains fully within an hour,17.9,3.7
3605,2025-09-02 12:33,Printer,Low,Printer is printing blank pages,3.0,4.8
3606,2025-09-02 18:12,Security,High,My laptop is acting strange after opening an attachment,2.7,3.8
3607,2025-09-02 17:22,Network_VPN,Medium,VPN client won't launch after latest update,7.0,3.3
3608,2025-09-02 15:00,Hardware,High,Docking station won't detect external monitor,20.9,3.8
3609,2025-09-02 14:59,Account_Access,Medium,Need access to the shared finance drive for a project,2.8,4.7
3610,2025-09-02 12:37,Account_Access,High,Requesting elevated access to the deployment pipeline,1.7,3.7
3611,2025-09-02 07:03,Network_VPN,High,"Cannot connect to VPN, authentication failed error",4.8,4.2
3612,2025-09-02 17:37,Security,High,My laptop is acting strange after opening an attachment,0.8,4.9
3613,2025-09-02 17:29,Network_VPN,High,VPN keeps disconnecting every few minutes,1.3,4.4
3614,2025-09-03 15:49,Email,Low,"Mailbox full, can't send or receive email",7.8,2.9
3615,2025-09-03 18:40,Security,Critical,Received a suspicious email asking for my password,1.3,4.5
3616,2025-09-03 08:20,Software,Low,Software freezes whenever I try to export a file,11.9,5.0
3617,2025-09-03 16:19,Printer,Low,Printer on 3rd floor is offline,5.9,2.1
3618,2025-09-03 16:33,Software,High,Software freezes whenever I try to export a file,11.7,4.1
3619,2025-09-03 17:07,Security,High,Think I clicked a phishing link by accident,1.0,4.4
3620,2025-09-03 13:06,Email,High,Not receiving any emails since this morning,4.4,3.7
3621,2025-09-03 11:15,Network_VPN,Medium,Very slow network speeds on corporate Wi-Fi,4.7,4.2
3622,2025-09-03 18:32,Account_Access,High,Need access to the shared finance drive for a project,1.7,3.8
3623,2025-09-03 16:28,Software,Low,Software freezes whenever I try to export a file,17.1,2.2
3624,2025-09-03 13:54,Printer,Medium,Printer on 3rd floor is offline,7.5,2.2
3625,2025-09-04 09:06,Network_VPN,Low,Very slow network speeds on corporate Wi-Fi,7.8,3.4
3626,2025-09-04 17:51,Network_VPN,High,VPN keeps disconnecting every few minutes,4.6,4.5
3627,2025-09-04 08:15,Software,Low,License activation error on design software,22.9,3.4
3628,2025-09-04 16:28,Account_Access,Medium,New hire needs accounts provisioned before start date,4.4,3.3
3629,2025-09-04 15:32,Email,Low,"Mailbox full, can't send or receive email",6.5,2.0
3630,2025-09-04 08:34,Software,High,License activation error on design software,6.8,4.7
3631,2025-09-04 14:56,Security,High,Antivirus is flagging a file I downloaded,0.9,4.6
3632,2025-09-04 14:59,Email,Medium,Emails to external clients are bouncing back,6.5,2.8
3633,2025-09-04 13:30,Network_VPN,Low,"Cannot connect to VPN, authentication failed error",4.5,4.3
3634,2025-09-04 16:05,Account_Access,High,Locked out of my account after password expired,1.0,3.8
3635,2025-09-04 09:32,Account_Access,Low,Requesting elevated access to the deployment pipeline,4.6,2.1
3636,2025-09-04 15:09,Email,High,Outlook stuck in offline mode,3.7,4.1
3637,2025-09-05 14:42,Printer,Medium,Can't add the new printer to my laptop,8.0,3.4
3638,2025-09-05 11:57,Software,Low,License activation error on design software,13.6,3.1
3639,2025-09-05 15:41,Printer,Low,Can't add the new printer to my laptop,5.0,2.7
3640,2025-09-05 15:14,Account_Access,Medium,Requesting elevated access to the deployment pipeline,5.6,3.0
3641,2025-09-05 17:42,Account_Access,Medium,Requesting elevated access to the deployment pipeline,5.1,2.7
3642,2025-09-05 13:44,Software,Low,Application keeps crashing on launch,8.6,4.4
3643,2025-09-05 16:27,Software,Medium,Software freezes whenever I try to export a file,16.7,3.1
3644,2025-09-05 09:35,Network_VPN,Medium,Very slow network speeds on corporate Wi-Fi,5.5,4.2
3645,2025-09-05 10:52,Account_Access,Low,Requesting elevated access to the deployment pipeline,5.9,2.5
3646,2025-09-05 16:50,Software,Medium,License activation error on design software,9.9,4.3
3647,2025-09-05 16:02,Printer,Medium,Printer is printing blank pages,5.5,2.8
3648,2025-09-05 15:28,Email,Critical,Emails to external clients are bouncing back,1.9,3.7
3649,2025-09-05 11:04,Software,Medium,Need Adobe Acrobat installed for contract review,17.9,2.1
3650,2025-09-05 12:42,Account_Access,Medium,Locked out of my account after password expired,5.1,3.1
3651,2025-09-05 08:14,Printer,Critical,Print jobs stuck in queue and won't clear,2.1,4.6
3652,2025-09-05 07:58,Account_Access,High,Requesting elevated access to the deployment pipeline,1.4,5.0
3653,2025-09-05 18:01,Account_Access,Medium,New hire needs accounts provisioned before start date,3.7,3.2
3654,2025-09-05 09:16,Email,High,Outlook stuck in offline mode,2.3,4.0
3655,2025-09-05 18:18,Network_VPN,Medium,VPN keeps disconnecting every few minutes,9.3,3.3
3656,2025-09-05 18:30,Account_Access,Medium,New hire needs accounts provisioned before start date,5.4,2.7
3657,2025-09-05 15:36,Email,High,"Mailbox full, can't send or receive email",1.6,3.9
3658,2025-09-05 13:29,Printer,Medium,Printer on 3rd floor is offline,7.8,3.1
3659,2025-09-06 08:50,Network_VPN,Low,Wi-Fi drops constantly in the east building,6.4,4.3
3660,2025-09-06 11:34,Account_Access,Medium,Forgot my password and self-service reset isn't working,5.7,2.9
3661,2025-09-06 16:25,Hardware,High,Laptop fan is extremely loud and it's overheating,35.1,4.5
3662,2025-09-06 11:44,Software,Medium,Software freezes whenever I try to export a file,22.9,2.6
3663,2025-09-08 08:39,Account_Access,Critical,Forgot my password and self-service reset isn't working,1.6,3.6
3664,2025-09-08 14:23,Network_VPN,High,VPN client won't launch after latest update,1.3,4.5
3665,2025-09-08 14:05,Account_Access,High,Requesting elevated access to the deployment pipeline,0.6,3.7
3666,2025-09-08 15:51,Hardware,Medium,Laptop won't power on at all,52.8,3.1
3667,2025-09-08 09:06,Hardware,Medium,Docking station won't detect external monitor,44.0,3.1
3668,2025-09-08 07:03,Hardware,Medium,Screen cracked after laptop bag fell,52.9,2.6
3669,2025-09-08 16:16,Network_VPN,Medium,VPN client won't launch after latest update,5.3,4.3
3670,2025-09-08 11:50,Network_VPN,Critical,Wi-Fi drops constantly in the east building,3.7,4.5
3671,2025-09-08 13:16,Email,Medium,Not receiving any emails since this morning,6.3,2.5
3672,2025-09-08 14:21,Network_VPN,Medium,Wi-Fi drops constantly in the east building,11.0,2.7
3673,2025-09-08 12:14,Hardware,High,Laptop won't power on at all,30.6,4.0
3674,2025-09-08 12:16,Network_VPN,High,VPN client won't launch after latest update,1.2,3.7
3675,2025-09-08 13:21,Printer,Medium,Can't add the new printer to my laptop,7.2,2.3
3676,2025-09-08 12:14,Software,Low,Need Adobe Acrobat installed for contract review,18.1,2.9
3677,2025-09-08 09:07,Security,High,Received a suspicious email asking for my password,2.4,3.7
3678,2025-09-08 14:44,Network_VPN,Medium,Wi-Fi drops constantly in the east building,10.2,2.7
3679,2025-09-08 13:01,Software,Medium,License activation error on design software,20.2,2.9
